RowID,Dataset Link,u_id,Public,Derived View,Parent uid,Domain,Type,Name,Description,Visits,Creation Date,Created Month,Created Year,Data Last Update Date,Month Data Last Updated,Year Data Last Updated,Category,Keywords,Downloads,Owner,Contact Email,License,Publication Stage,Published Version Name,Published Version uid,Data Provided By,Source Link,Api Endpoint,Provenance,Publishing,Terms of Use,Public Access Level,Public Access Level Comment,Published,Data Age,data_change,endpoint,geographic_coverage,homepage,issued,last_update,moderation_status,publisher,theme,unique_identifier
3616,https://citydata.mesaaz.gov/d/q7er-v243,q7er-v243,public,false,,citydata.mesaaz.gov,dataset,Solid Waste - Customer Call Time,"Dataset covers call response times for Solid Waste customer service team. This measure is to track the amount of time a caller spends in the electronic queue before speaking with a customer service specialist. Calls are from residents, businesses and contractors requesting paid trash and recycling services. The City of Mesa competes with private haulers for these open-market services.",365,07/25/2019 08:24:28 PM,Jul,2019,03/01/2026 02:02:34 PM,Mar,2026,Solid Waste,,88,City of Mesa,xSolidWasteData@mesaaz.gov,See Terms of Use,published,,,Solid Waste,,https://citydata.mesaaz.gov/resource/q7er-v243.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,Public,,n/a,60,Daily,https://citydata.mesaaz.gov/resource/q7er-v243.json,n/a,n/a,n/a,2026-03-01T14:01:52.000,approved,n/a,n/a,n/a
3618,https://citydata.mesaaz.gov/d/q7qi-tme3,q7qi-tme3,site,false,,citydata.mesaaz.gov,dataset,Service_Type_Codes,,9,02/09/2024 12:25:26 AM,Feb,2024,02/09/2024 12:26:27 AM,Feb,2024,,,0,Stephen Gushue,,,published,,,,,https://citydata.mesaaz.gov/resource/q7qi-tme3.json,official,n/a,,,,n/a,,,https://citydata.mesaaz.gov/resource/q7qi-tme3.json,n/a,n/a,n/a,2024-02-09T00:26:33.000,not_ready,n/a,n/a,n/a
3621,https://citydata.mesaaz.gov/d/q8ew-yrj6,q8ew-yrj6,public,false,,citydata.mesaaz.gov,dataset,Downtown Mesa,"Used to describe spatially the area referred to as ""Downtown Mesa"".",96,08/20/2019 10:41:16 PM,Aug,2019,08/20/2019 10:42:25 PM,Aug,2019,Information Technology,,61,City of Mesa,,See Terms of Use,published,,,Information Technology,,https://citydata.mesaaz.gov/resource/q8ew-yrj6.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,Public,,n/a,0,As Needed / On Demand,https://citydata.mesaaz.gov/resource/q8ew-yrj6.json,n/a,n/a,n/a,2021-09-23T16:37:17.000,approved,n/a,n/a,n/a
3625,https://citydata.mesaaz.gov/d/q8x3-2zzy,q8x3-2zzy,private,false,,citydata.mesaaz.gov,dataset,Mesa Census Tracts,Mesa Census Tracts,36,05/12/2023 05:52:03 PM,May,2023,04/12/2024 12:49:15 AM,Apr,2024,,,5,Paul Sprouse,,,published,,,,,https://citydata.mesaaz.gov/resource/q8x3-2zzy.json,official,n/a,,,,n/a,,,https://citydata.mesaaz.gov/resource/q8x3-2zzy.json,n/a,n/a,n/a,2024-04-12T00:49:36.000,not_ready,n/a,n/a,n/a
3633,https://citydata.mesaaz.gov/d/qbwc-285q,qbwc-285q,private,false,,citydata.mesaaz.gov,dataset,WasteWater Geometric Mean,WasteWater Geometric Mean,22,09/15/2022 09:16:26 PM,Sep,2022,03/02/2026 06:43:34 PM,Mar,2026,"Water, Energy, and Environmental Management",,2,Aruna Dave,,See Terms of Use,published,,,,,https://citydata.mesaaz.gov/resource/qbwc-285q.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,,,n/a,,,https://citydata.mesaaz.gov/resource/qbwc-285q.json,n/a,n/a,n/a,2026-03-02T18:43:34.000,not_ready,n/a,n/a,n/a
3634,https://citydata.mesaaz.gov/d/qc2v-kgrc,qc2v-kgrc,private,false,,citydata.mesaaz.gov,dataset,Economic Development Professional Development Classes Attended,Economic Development staff professional development activities and classes attended.,27,05/05/2025 07:45:46 PM,May,2025,03/29/2026 04:16:41 PM,Mar,2026,Economic Development,,0,Aruna Dave,,See Terms of Use,published,,,,,https://citydata.mesaaz.gov/resource/qc2v-kgrc.json,official,n/a,,,,n/a,14,Weekly,https://citydata.mesaaz.gov/resource/qc2v-kgrc.json,n/a,n/a,n/a,2026-03-29T16:16:40.000,not_ready,n/a,n/a,n/a
3635,https://citydata.mesaaz.gov/d/qc2v-kgrc/revisions/272,qc2v-kgrc:272,private,false,,citydata.mesaaz.gov,dataset,Economic Development Professional Development Classes Attended,Economic Development staff professional development activities and classes attended.,0,01/12/2026 04:16:37 PM,Jan,2026,03/29/2026 04:16:41 PM,Mar,2026,Economic Development,,0,Aruna Dave,,See Terms of Use,unpublished,Economic Development Professional Development Classes Attended,qc2v-kgrc,,,,official,n/a,,,,n/a,14,Weekly,,n/a,n/a,n/a,2026-03-29T16:16:40.000,not_ready,n/a,n/a,n/a
3636,https://citydata.mesaaz.gov/d/qc2v-kgrc/revisions/281,qc2v-kgrc:281,private,false,,citydata.mesaaz.gov,dataset,Economic Development Professional Development Classes Attended,Economic Development staff professional development activities and classes attended.,0,01/20/2026 04:16:37 PM,Jan,2026,03/29/2026 04:16:41 PM,Mar,2026,Economic Development,,0,Aruna Dave,,See Terms of Use,unpublished,Economic Development Professional Development Classes Attended,qc2v-kgrc,,,,official,n/a,,,,n/a,14,Weekly,,n/a,n/a,n/a,2026-03-29T16:16:40.000,not_ready,n/a,n/a,n/a
3637,https://citydata.mesaaz.gov/d/qc2v-kgrc/revisions/351,qc2v-kgrc:351,private,false,,citydata.mesaaz.gov,dataset,Economic Development Professional Development Classes Attended,Economic Development staff professional development activities and classes attended.,0,03/30/2026 04:16:36 PM,Mar,2026,03/29/2026 04:16:41 PM,Mar,2026,Economic Development,,0,Aruna Dave,,See Terms of Use,unpublished,Economic Development Professional Development Classes Attended,qc2v-kgrc,,,,official,n/a,,,,n/a,14,Weekly,,n/a,n/a,n/a,2026-03-29T16:16:40.000,not_ready,n/a,n/a,n/a
3641,https://citydata.mesaaz.gov/d/qctf-vss4,qctf-vss4,private,false,,citydata.mesaaz.gov,dataset,ITD - IT Phishing Campaign Click Rate [RETIRED],ITD - IT Phishing Campaign Click Rate,127,03/19/2020 05:48:51 PM,Mar,2020,07/18/2024 06:39:31 PM,Jul,2024,Information Technology,,4,Aruna Dave,xInformationTechnologyData@MesaAZ.gov,See Terms of Use,published,,,,,https://citydata.mesaaz.gov/resource/qctf-vss4.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,,,n/a,60,Daily,https://citydata.mesaaz.gov/resource/qctf-vss4.json,n/a,n/a,n/a,2022-11-03T18:32:52.000,not_ready,n/a,n/a,n/a
3645,https://citydata.mesaaz.gov/d/qd8j-6est,qd8j-6est,private,false,,citydata.mesaaz.gov,dataset,Solid Waste NCU Locations,Solid Waste NCU Service Locations. Retroactive to a year previous,146,03/03/2022 08:11:34 PM,Mar,2022,03/29/2026 09:22:35 PM,Mar,2026,Solid Waste,,3,Aruna Dave,xSolidWasteData@mesaaz.gov,See Terms of Use,published,,,Solid Waste,,https://citydata.mesaaz.gov/resource/qd8j-6est.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,,,n/a,,Daily,https://citydata.mesaaz.gov/resource/qd8j-6est.json,n/a,n/a,n/a,2026-03-29T21:22:34.000,not_ready,n/a,n/a,n/a
3652,https://citydata.mesaaz.gov/d/qfud-xutx,qfud-xutx,public,false,,citydata.mesaaz.gov,dataset,Mesa Preschool Enrollment,"Information about preschool population and enrollment sourced from US Census American Community Survey (ACS) 1-Year Estimates Table S1401. <a href=""https://data.census.gov/table?q=S1401:%20School%20Enrollment&g=160XX00US0446000"">https://data.census.gov/table?q=S1401:%20School%20Enrollment&g=160XX00US0446000</a>",72,12/03/2024 09:25:32 PM,Dec,2024,09/11/2025 10:31:48 PM,Sep,2025,Education & Workforce,census,423,City of Mesa,,Public Domain U.S. Government,published,,,US Census,https://data.census.gov,https://citydata.mesaaz.gov/resource/qfud-xutx.json,official,n/a,,Public,,n/a,,Annual,https://citydata.mesaaz.gov/resource/qfud-xutx.json,n/a,n/a,n/a,2025-09-11T22:31:48.000,approved,n/a,n/a,n/a
3653,https://citydata.mesaaz.gov/d/qfvx-zvas,qfvx-zvas,site,false,,citydata.mesaaz.gov,dataset,Police Case Clearance Rates,"As of January 2020, this dataset has ceased to be maintained or updated following the shift in crime reporting to the FBI's Unified Crime Reporting (UCR) Program, transitioning from the Summary Reporting System (SRS) to the National Incident-Based Reporting System (NIBRS) format. The data contained herein represent the year 2019 and prior. Data is now available at Arizona Department of Public Safety Crime Overview Statistics at <b><a href=""https://azcrimestatistics.azdps.gov/tops"">https://azcrimestatistics.azdps.gov/tops</a></b>. Select “Mesa”, year and “crime overview"". 

A case is considered “cleared” when it is cleared by arrest or exceptional means. Cases credited as “cleared” in a given month or year may have been opened in a previous month or year. For this reason, the clearance rate for a given period may be above 100%. For information and definitions about calculating clearance rates visit https://ucr.fbi.gov/crime-in-the-u.s/2018/crime-in-the-u.s.-2018/topic-pages/clearances",807,04/24/2018 05:31:23 PM,Apr,2018,12/17/2020 12:00:58 AM,Dec,2020,Police,"ucr,exceptional,crime,clearance,case,arrest,archive,incident,rms",60,City of Mesa,xPoliceData@MesaAZ.gov,See Terms of Use,published,,,Police,https://citydata.mesaaz.gov/Police/Police-Case-Clearance-Rates/qfvx-zvas,https://citydata.mesaaz.gov/resource/qfvx-zvas.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,Public,,n/a,0,As Needed / On Demand,https://citydata.mesaaz.gov/resource/qfvx-zvas.json,n/a,n/a,n/a,2024-07-01T18:16:13.000,not_ready,n/a,n/a,n/a
3654,https://citydata.mesaaz.gov/d/qg3p-xczw,qg3p-xczw,public,false,,citydata.mesaaz.gov,dataset,Arts and Culture AZMNH Surveys,"Surveys recording customer satisfaction with Cultural Programming and Operations. While dataset updates quarterly, update job checks monthly for prior quarter's data, therefore Max Expected Data Age can be as many as 120 days.",199,11/18/2020 05:50:44 PM,Nov,2020,03/05/2026 09:29:22 PM,Mar,2026,Arts & Culture,,102,City of Mesa,xArtsAndCultureData@MesaAZ.gov,See Terms of Use,published,,,Arts & Culture,,https://citydata.mesaaz.gov/resource/qg3p-xczw.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,Public,,n/a,120,Quarterly,https://citydata.mesaaz.gov/resource/qg3p-xczw.json,n/a,n/a,n/a,2026-03-05T21:29:22.000,approved,n/a,n/a,n/a
3658,https://citydata.mesaaz.gov/d/qhak-epdf,qhak-epdf,public,false,,citydata.mesaaz.gov,dataset,Unsheltered Point in Time (PIT) Count 2014-2018,"**No longer updated: see current data at https://data.mesaaz.gov/Community-Services/Unsheltered-Point-in-Time-PIT-Count-Phoenix-Metro-/jagk-fkkw **
Unsheltered Street Count by Municipality (2014-2018), also known as Regional Homeless Point in Time Count. All communities participate in the unsheltered homeless count conducted during the last week of January. Numbers for all communities with the exception of Phoenix are a direct census of individuals interviewed by volunteers, law enforcement, and outreach workers. The City of Phoenix conducts a survey using an extrapolation method by which areas are designated “high density” or “low density” areas. Direct counts in those areas are then extrapolated to estimate the number of individuals experiencing homelessness in unsheltered situations within the City of Phoenix geographic boundaries.",728,12/06/2018 09:30:25 PM,Dec,2018,12/06/2018 09:44:35 PM,Dec,2018,Community Services,"point,count,homeless,in,time",527,City of Mesa,xCommunityServicesData@MesaAZ.gov,See Terms of Use,published,,,Community Services,http://azmag.gov/Committees/Policy-Committees/Maricopa-Regional-Continuum-of-Care-Board,https://citydata.mesaaz.gov/resource/qhak-epdf.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,Public,,n/a,0,Annual,https://citydata.mesaaz.gov/resource/qhak-epdf.json,n/a,n/a,n/a,2024-07-01T14:40:14.000,approved,n/a,n/a,n/a
3659,https://citydata.mesaaz.gov/d/qhbe-uyji,qhbe-uyji,site,false,,citydata.mesaaz.gov,dataset,Top 5 Code Violations,,2,10/14/2024 10:15:43 PM,Oct,2024,10/14/2024 10:17:12 PM,Oct,2024,,,0,Joe Zhao,,,published,,,,,https://citydata.mesaaz.gov/resource/qhbe-uyji.json,official,n/a,,,,n/a,,,https://citydata.mesaaz.gov/resource/qhbe-uyji.json,n/a,n/a,n/a,2024-10-14T22:17:17.000,not_ready,n/a,n/a,n/a
3663,https://citydata.mesaaz.gov/d/qitv-qvjf,qitv-qvjf,site,false,,citydata.mesaaz.gov,dataset,Business Services - Print Services,"Dataset provides monthly information about the accuracy and timeliness of print jobs generated by the city’s print services. These measures are verified from data collected on customer service satisfaction surveys, percent of jobs delivered by the due date and percent of jobs free of defect.",63,09/09/2019 09:00:40 PM,Sep,2019,03/02/2026 01:07:00 PM,Mar,2026,Business Services,,1,City of Mesa,xBusinessServicesData@mesaaz.gov,See Terms of Use,published,,,Business Services,,https://citydata.mesaaz.gov/resource/qitv-qvjf.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,Confidential,Redact contact name and extension number for public release,n/a,60,Monthly,https://citydata.mesaaz.gov/resource/qitv-qvjf.json,n/a,n/a,n/a,2022-07-18T17:55:18.000,not_ready,n/a,n/a,n/a
3667,https://citydata.mesaaz.gov/d/qji8-qvst,qji8-qvst,site,false,,citydata.mesaaz.gov,dataset,DoIT Security Awareness Training (PRIVATE),"City of Mesa Employees who have completed their annual Cybersecurity training.

This dataset includes sensitive name and email address information only available to DoIT staff.",212,09/08/2020 08:19:28 PM,Sep,2020,03/15/2026 08:57:37 PM,Mar,2026,Information Technology,"training,security",5,City of Mesa,xInformationTechnologyData@MesaAZ.gov,See Terms of Use,published,,,Information Technology,,https://citydata.mesaaz.gov/resource/qji8-qvst.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,Confidential,"Sensitive information in this dataset, see description for more detail.",n/a,60,Monthly,https://citydata.mesaaz.gov/resource/qji8-qvst.json,n/a,n/a,n/a,2026-03-15T20:57:07.000,not_ready,n/a,n/a,n/a
3668,https://citydata.mesaaz.gov/d/qji8-qvst/revisions/138,qji8-qvst:138,private,false,,citydata.mesaaz.gov,dataset,DoIT Security Awareness Training (PRIVATE),"City of Mesa Employees who have completed their annual Cybersecurity training.

This dataset includes sensitive name and email address information only available to DoIT staff.",0,08/21/2025 11:14:57 PM,Aug,2025,03/15/2026 08:57:37 PM,Mar,2026,Information Technology,"training,security",0,City of Mesa,xInformationTechnologyData@MesaAZ.gov,See Terms of Use,unpublished,DoIT Security Awareness Training (PRIVATE),qji8-qvst,Information Technology,,,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,Confidential,"Sensitive information in this dataset, see description for more detail.",n/a,60,Monthly,,n/a,n/a,n/a,2026-03-15T20:57:07.000,not_ready,n/a,n/a,n/a
3675,https://citydata.mesaaz.gov/d/qkix-4g22,qkix-4g22,private,false,,citydata.mesaaz.gov,dataset,Predicted Code Violations (Capstone),,11,03/03/2025 08:29:08 PM,Mar,2025,03/03/2025 09:03:15 PM,Mar,2025,,,0,Ashima Sharma,,,published,,,,,https://citydata.mesaaz.gov/resource/qkix-4g22.json,official,n/a,,,,n/a,,,https://citydata.mesaaz.gov/resource/qkix-4g22.json,n/a,n/a,n/a,2025-03-03T21:03:32.000,not_ready,n/a,n/a,n/a
3676,https://citydata.mesaaz.gov/d/qkue-zdnx/revisions/0,qkue-zdnx:0,private,false,,citydata.mesaaz.gov,dataset,Police Officer Engagement CAD Calls (Public),,0,04/17/2023 10:57:45 PM,Apr,2023,04/17/2023 10:57:45 PM,Apr,2023,,,0,Kevin.Roscher@MesaAZ.gov,,,unpublished,,,,,,official,n/a,,,,n/a,,,,n/a,n/a,n/a,2023-04-17T22:57:45.000,not_ready,n/a,n/a,n/a
3681,https://citydata.mesaaz.gov/d/qmi6-mhkk,qmi6-mhkk,site,false,,citydata.mesaaz.gov,dataset,School Enrollment,"School enrollment information by age and population for Mesa. Sourced from ACS 1-Year Estimates at <a href""https://data.census.gov/table?q=s1401&g=160XX00US0446000&y=2023"">https://data.census.gov/table?q=s1401&g=160XX00US0446000&y=2023</a>",2,11/19/2024 12:43:16 AM,Nov,2024,11/19/2024 12:45:55 AM,Nov,2024,Education & Workforce,,0,Evan Allred,,,published,,,,,https://citydata.mesaaz.gov/resource/qmi6-mhkk.json,official,n/a,,,,n/a,,,https://citydata.mesaaz.gov/resource/qmi6-mhkk.json,n/a,n/a,n/a,2024-11-19T00:46:01.000,not_ready,n/a,n/a,n/a
3682,https://citydata.mesaaz.gov/d/qmv6-zhfq,qmv6-zhfq,public,false,,citydata.mesaaz.gov,dataset,Planning - Board of Adjustment (BOA) Memos completed,Information about Planning's Board of Adjustment (BOA) Memos completed.,475,08/06/2019 11:13:41 PM,Aug,2019,03/28/2026 01:01:55 AM,Mar,2026,Development Services,,231,City of Mesa,xDevelopmentServicesData@MesaAZ.gov,See Terms of Use,published,,,Development Services,,https://citydata.mesaaz.gov/resource/qmv6-zhfq.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,Public,,n/a,14,Daily,https://citydata.mesaaz.gov/resource/qmv6-zhfq.json,n/a,n/a,n/a,2026-03-28T01:01:54.000,approved,n/a,n/a,n/a
3686,https://citydata.mesaaz.gov/d/qpgb-mz4e/revisions/0,qpgb-mz4e:0,private,false,,citydata.mesaaz.gov,dataset,Tidy Data Example,,0,10/21/2022 12:52:16 AM,Oct,2022,10/21/2022 12:52:16 AM,Oct,2022,,,0,Evan Allred,,,unpublished,,,,,,official,n/a,,,,n/a,,,,n/a,n/a,n/a,2022-10-21T00:52:16.000,not_ready,n/a,n/a,n/a
3688,https://citydata.mesaaz.gov/d/qpxe-qn83,qpxe-qn83,private,false,,citydata.mesaaz.gov,dataset,American Community Survey 5-Year Estimates,"DO NOT EDIT THIS DATASET.
This dataset, which is automatically updated contains American Community Survey 5-Year Estimates. This dataset is updated by a Socrata process; please contact support@socrata.com if you encounter any questions or issues.",9,12/15/2020 09:14:37 PM,Dec,2020,12/07/2023 02:44:36 AM,Dec,2023,,,0,Socrata (DoNotDelete),,,published,,,,,https://citydata.mesaaz.gov/resource/qpxe-qn83.json,official,n/a,,,,n/a,0,,https://citydata.mesaaz.gov/resource/qpxe-qn83.json,n/a,n/a,n/a,2023-12-07T02:44:35.000,not_ready,n/a,n/a,n/a
3689,https://citydata.mesaaz.gov/d/qq4a-kwuz,qq4a-kwuz,private,false,,citydata.mesaaz.gov,dataset,TEST - Arts and Culture Store Participation,This data represents the number of customers who entered the Mesa Arts Center Store monthly. The Arts & Culture department will use this data to gauge their participation.,30,02/18/2025 03:59:54 PM,Feb,2025,11/05/2025 02:00:36 AM,Nov,2025,"Arts, Parks and Libraries",,0,Jenn Fisher,xArtsAndCultureData@MesaAZ.gov,See Terms of Use,published,,,Arts and Culture,,https://citydata.mesaaz.gov/resource/qq4a-kwuz.json,official,n/a,,,,n/a,60,Daily,https://citydata.mesaaz.gov/resource/qq4a-kwuz.json,n/a,n/a,n/a,2025-11-05T02:00:35.000,not_ready,n/a,n/a,n/a
