QB_RECORD_ID,DATASETNAME,AGENCYNAME,AGENCYCODE,DATASETCLASSIFICATIONLEVEL,DATASETCLASSIFICATIONNAME,DATASETCLASSIFICATIONREASON,DATASETCATEGORY,DATASETTYPE,DATAOWNER,EARLIESTDATEOFRECORDS,UPDATEINTERVAL,SUMMARY,PUBLICINTRESTINDATAVALUE,DATASETURL,KEYWORDS,MODIFIEDDATE,PUBLISHED_DATE,OPENDATA_PORTAL,OBJECTID
6068,Speech-Language Pathology Clinical Fellow Licenses ,Department of Health,DOH,level3,Confidential,Data contain Personally Identifiable Information (PII),Health,Database,DOH - Board Of Audiology And Speech-Language Pathology ,,Daily,"These data are collected for the purpose of licensing individuals to practice in the District of Columbia. This dataset contains information related to: licensees, license status, renewal information, and practice location.

License applications are confidential, however, public version of these data are available via DOH Online Professional License Search: https://app.hpla.doh.dc.gov/Weblookup/
",,,health,,2018/03/11 05:00:00+00,No,3133
6069,Chiropractor Licenses ,Department of Health,DOH,level3,Confidential,Data contain Personally Identifiable Information (PII),Health,Database,DOH - Board Of Chiropractic ,,Daily,"These data are collected for the purpose of licensing individuals to practice in the District of Columbia. This dataset contains information related to: licensees, license status, renewal information, and practice location.

License applications are confidential, however, public version of these data are available via DOH Online Professional License Search: https://app.hpla.doh.dc.gov/Weblookup/
",,,health,,2018/03/11 05:00:00+00,No,3134
6070,Dietitian ,Department of Health,DOH,level3,Confidential,Data contain Personally Identifiable Information (PII),Health,Database,DOH - Board Of Dietetics And Nutrition ,,Daily,"These data are collected for the purpose of licensing individuals to practice in the District of Columbia. This dataset contains information related to: licensees, license status, renewal information, and practice location.

License applications are confidential, however, public version of these data are available via DOH Online Professional License Search: https://app.hpla.doh.dc.gov/Weblookup/
",,,health,,2018/03/11 05:00:00+00,No,3135
6071,Nutritionist ,Department of Health,DOH,level3,Confidential,Data contain Personally Identifiable Information (PII),Health,Database,DOH - Board Of Dietetics And Nutrition ,,Daily,"These data are collected for the purpose of licensing individuals to practice in the District of Columbia. This dataset contains information related to: licensees, license status, renewal information, and practice location.

License applications are confidential, however, public version of these data are available via DOH Online Professional License Search: https://app.hpla.doh.dc.gov/Weblookup/
",,,health,,2018/03/11 05:00:00+00,No,3136
6072,Nursing Home Administrator (NHA),Department of Health,DOH,level3,Confidential,Data contain Personally Identifiable Information (PII),Health,Database,DOH - Board Of Long-Term Care Administration,,Daily,"These data are collected for the purpose of licensing individuals to practice in the District of Columbia. This dataset contains information related to: licensees, license status, renewal information, and practice location.

License applications are confidential, however, public version of these data are available via DOH Online Professional License Search: https://app.hpla.doh.dc.gov/Weblookup/
",,,health,,2018/03/11 05:00:00+00,No,3137
6073,Marriage and Family Therapist   ,Department of Health,DOH,level3,Confidential,Data contain Personally Identifiable Information (PII),Health,Database,DOH - Board Of Marriage And Family Therapy ,,Daily,"These data are collected for the purpose of licensing individuals to practice in the District of Columbia. This dataset contains information related to: licensees, license status, renewal information, and practice location.

License applications are confidential, however, public version of these data are available via DOH Online Professional License Search: https://app.hpla.doh.dc.gov/Weblookup/
",,,health,,2018/03/11 05:00:00+00,No,3138
6074,Massage Therapist (LMT)  ,Department of Health,DOH,level3,Confidential,Data contain Personally Identifiable Information (PII),Health,Database,DOH - Board Of Massage Therapy ,,Daily,"These data are collected for the purpose of licensing individuals to practice in the District of Columbia. This dataset contains information related to: licensees, license status, renewal information, and practice location.

License applications are confidential, however, public version of these data are available via DOH Online Professional License Search: https://app.hpla.doh.dc.gov/Weblookup/
",,,health,,2018/03/11 05:00:00+00,No,3139
6075,Registered Nurse (RN) ,Department of Health,DOH,level3,Confidential,Data contain Personally Identifiable Information (PII),Health,Database,DOH - Board Of Nursing ,,Daily,"These data are collected for the purpose of licensing individuals to practice in the District of Columbia. This dataset contains information related to: licensees, license status, renewal information, and practice location.

License applications are confidential, however, public version of these data are available via DOH Online Professional License Search: https://app.hpla.doh.dc.gov/Weblookup/
",,,health,,2018/03/11 05:00:00+00,No,3140
6076,Licensed Practical Nurse (LPN) ,Department of Health,DOH,level3,Confidential,Data contain Personally Identifiable Information (PII),Health,Database,DOH - Board Of Nursing ,,Daily,"These data are collected for the purpose of licensing individuals to practice in the District of Columbia. This dataset contains information related to: licensees, license status, renewal information, and practice location.

License applications are confidential, however, public version of these data are available via DOH Online Professional License Search: https://app.hpla.doh.dc.gov/Weblookup/
",,,health,,2018/03/11 05:00:00+00,No,3141
6077,Nurse Midwife ,Department of Health,DOH,level3,Confidential,Data contain Personally Identifiable Information (PII),Health,Database,DOH - Board Of Nursing ,,Daily,"These data are collected for the purpose of licensing individuals to practice in the District of Columbia. This dataset contains information related to: licensees, license status, renewal information, and practice location.

License applications are confidential, however, public version of these data are available via DOH Online Professional License Search: https://app.hpla.doh.dc.gov/Weblookup/
",,,health,,2018/03/11 05:00:00+00,No,3142
6078,Nurse Anesthetist ,Department of Health,DOH,level3,Confidential,Data contain Personally Identifiable Information (PII),Health,Database,DOH - Board Of Nursing ,,Daily,"These data are collected for the purpose of licensing individuals to practice in the District of Columbia. This dataset contains information related to: licensees, license status, renewal information, and practice location.

License applications are confidential, however, public version of these data are available via DOH Online Professional License Search: https://app.hpla.doh.dc.gov/Weblookup/
",,,health,,2018/03/11 05:00:00+00,No,3143
6079,Clinical Nurse Specialist ,Department of Health,DOH,level3,Confidential,Data contain Personally Identifiable Information (PII),Health,Database,DOH - Board Of Nursing ,,Daily,"These data are collected for the purpose of licensing individuals to practice in the District of Columbia. This dataset contains information related to: licensees, license status, renewal information, and practice location.

License applications are confidential, however, public version of these data are available via DOH Online Professional License Search: https://app.hpla.doh.dc.gov/Weblookup/
",,,health,,2018/03/11 05:00:00+00,No,3144
6084,Recreation Therapy (RT) ,Department of Health,DOH,level3,Confidential,Data contain Personally Identifiable Information (PII),Health,Database,DOH - Board Of Occupational Therapy,,Daily,"These data are collected for the purpose of licensing individuals to practice in the District of Columbia. This dataset contains information related to: licensees, license status, renewal information, and practice location.

License applications are confidential, however, public version of these data are available via DOH Online Professional License Search: https://app.hpla.doh.dc.gov/Weblookup/
",,,health,,2018/03/11 05:00:00+00,No,3149
