"id","site","timestamp","year","place","dataset","exists","digital","public","online","free","machinereadable","bulk","openlicence","uptodate","url","format","licenseurl","dateavailable","officialtitle","publisher","reviewed","reviewResult","reviewComments","details","isCurrent","isOpen","submitter","reviewer","score"
"60f5c2d1-f4c9-4381-8f58-af7c02891626","us-city","2014-10-31T00:12:56","2014","norfolk","food-safety","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://www.healthspace.com/Clients/VDH/Norfolk/Norolk_Website.nsf","HTML","https://www.healthspace.com/Clients/VDH/Norfolk/Norolk_Website.nsf",,,"Health Spaces via VDH (Virginia Department of Health)","Yes","Yes",,"NOTE: the third-party vendor fail in the url:
https://www.healthspace.com/Clients/VDH/Norfolk/Norolk_Website.nsf  
Norfolk is mispelled ""Norolk"".....makes accessing the page via url jumping impossible, as well as scraping problems, etc.

be better if offered .json/.csv and microformatted markup","Yes","No","J. Albert Bowden","J. Albert Bowden","45"
"26e8b3dc-81e5-4e91-bbd8-f66fe5dca92c","us-city","2014-10-31T00:07:47","2014","arlington","food-safety","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://www.healthspace.com/Clients/VDH/Arlington/Arlington_Website.nsf","HTML","https://www.healthspace.com/Clients/VDH/Arlington/Arlington_Website.nsf",,,"Health Spaces via VDH Virginia Department of Health","Yes","Yes",,"be nice to have the records archived, as well as in .json/.csv
if html had microformats it would be machine-readable","Yes","No","J. Albert Bowden","J. Albert Bowden","45"
"40c3f165-b2df-478d-87e7-4a5a54ef8e90","us-city","2014-10-31T00:03:26","2014","arlington","parcels","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://gisdata.arlgis.opendata.arcgis.com/datasets/1ec04543da0546d38b63d8fd8e1019d5_11.zip","Shapefile (.shp)","https://gisdata.arlgis.opendata.arcgis.com/",,,,"Yes","Yes",,"Parcels dataset homepage:
https://gisdata.arlgis.opendata.arcgis.com/datasets/1ec04543da0546d38b63d8fd8e1019d5_11","Yes","No","J. Albert Bowden","J. Albert Bowden","70"
"8aa904b4-cf99-4d66-84f1-084b1eef0bdc","us-city","2014-10-31T00:01:23","2014","arlington","zoning","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://gisdata.arlgis.opendata.arcgis.com/datasets/1ec04543da0546d38b63d8fd8e1019d5_11.zip","Shapefile (.shp)","https://gisdata.arlgis.opendata.arcgis.com/",,,"County of Arlington, VA","Yes","Yes",,"
Parcels data homepage: https://gisdata.arlgis.opendata.arcgis.com/datasets/1ec04543da0546d38b63d8fd8e1019d5_11","Yes","No","J. Albert Bowden","J. Albert Bowden","70"
"eb01c9e2-252d-4bf4-928d-2d197d4daf38","us-city","2014-10-30T23:26:26","2014","richmond","food-safety","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://www.healthspace.com/Clients/VDH/Richmond/Richmond_Website.nsf","HTML documents of each inspection","https://www.healthspace.com/Clients/VDH/Richmond/Richmond_Website.nsf",,,"Health Spaces via VDH Virginia Department of Health","Yes","Yes",,"The markup could be better: no microformats;
they could also provide .csv, .ods, etc.
they could also keep a database of archives","Yes","No","J. Albert Bowden","J. Albert Bowden","45"
"0b05e17a-96d1-47f3-b513-d5035b107ce1","us-city","2014-10-30T23:11:22","2014","richmond","business-listings","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://eservices.ci.richmond.va.us/applications/NewBusinessArchive/","PDF","https://eservices.ci.richmond.va.us/applications/NewBusinessArchive/",,,"City of Richmond","Yes","Yes",,"content is simply contact and licensing information
pdfs could be provided in html, csv and/or json","Yes","No","J. Albert Bowden","J. Albert Bowden","70"
"a95ba064-c519-4fca-b407-996723b07571","us-city","2014-10-30T23:01:14","2014","richmond","transit","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://www.ridegrtc.com/","PDF, Java Applet","https://www.ridegrtc.com/",,,"GRTC Greater Richmond Transit Company","Yes","Yes",,"Data content doesn't seem to be available in an api or feed ","Yes","No","J. Albert Bowden","J. Albert Bowden","45"
"507ee4c4-20d6-4792-8e36-c889a601657a","us-city","2014-10-30T22:46:13","2014","richmond","contracts","Yes","Yes","Yes","Yes","Yes","No","Yes",,"Yes","https://richmondvaprocurementawards.blogspot.com/","HTML document","https://richmondvaprocurementformalbids.blogspot.com/",,,"City of Richmond, VA","Yes","Yes",,"quality is lacking - not much context, only contact information and related award information","Yes","No","J. Albert Bowden","J. Albert Bowden","55"
"3362731c-6492-4aca-9c74-e756c58624ac","us-city","2014-10-30T22:31:44","2014","richmond","budget","Yes","Yes","Yes","Yes","Yes","No","Yes",,"Yes","https://www.richmondgov.com/Budget/reports.aspx","PDF","https://www.richmondgov.com/finance/index.aspx",,,"Finance Department for the City of Richmond, VA","Yes","Yes",,"Very bulky file","Yes","No","J. Albert Bowden","J. Albert Bowden","55"
"382e5db3-1eb8-46aa-b059-ba944c6b8c78","us-city","2014-10-30T22:09:43","2014","richmond","zoning","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","ftp://ftp.ci.richmond.va.us/GIS/Shapefiles/Parcels_Addresses/Parcels.zip","Shapefile (.shp)","https://www.richmondgov.com/GIS/index.aspx",,,"City of Richmond, VA GIS Department","Yes","Yes",,"Richmond could improve here by offering the shapefiles as GeoJSON/TopoJSON files, encouraging web consumption.

NOTE: I couldn't find a license, however there is a disclaimer on the accept terms page to access gis data.
Instead of the license url, I added the url of the GIS department, who create and provide the data.","Yes","Yes","J. Albert Bowden","J. Albert Bowden","100"
"0fd4d4d2-821a-49a8-ad76-635f4a98c8f3","us-city","2014-10-27T14:20:59","2014","ann-arbor","asset-disclosure","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes",,,"Yes","No","Edward Vielmetti","Edward Vielmetti","0"
"349b99bf-b50e-4adb-87ac-90ed1c7ead18","us-city","2014-10-27T13:01:45","2014","ann-arbor","budget","Yes","Yes","Yes","Yes","Yes","No","Yes",,"Yes","https://www.a2gov.org/departments/finance-admin-services/financial-reporting/Pages/default.aspx","PDF","https://a2gov.org",,,"City of Ann Arbor","Yes","Yes",,"Clear presentation in PDF format, but no corresponding tabular (XLS or CSV) format is available. Hard to make year-on-year comparisons because data is not machine readable.","Yes","No","Edward Vielmetti","Edward Vielmetti","55"
"8e05821e-d177-4287-ae45-5322a80aaebe","us-city","2014-10-27T12:31:50","2014","ann-arbor","code-enforcement","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes",,"No code enforcement violation data is published on the City of Ann Arbor web site.","Yes","No","Edward Vielmetti","Edward Vielmetti","0"
"b9b212f8-fe57-46b2-8feb-e81b66cc3900","us-city","2014-10-27T12:30:28","2014","ann-arbor","web-analytics","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes",,,"Yes","No","Edward Vielmetti","Edward Vielmetti","0"
"933f4c9e-ac15-4203-b231-95be8320658f","us-city","2014-10-22T20:38:17","2014","cleveland","code-enforcement","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://ca.permitcleveland.org/Public/","HTML",,,,"City of Cleveland","Yes","Yes",,"Code enforcement data is current and searchable. However, it is not available for bulk download. ","Yes","No","Anastasia Diamond-Ortiz","Anastasia Diamond-Ortiz","45"
"3b2fa3b8-0b64-4b04-adb3-7e822c1d05bc","us-city","2014-10-22T13:31:32","2014","cleveland","deeds","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://fiscalofficer.cuyahogacounty.us/AuditorApps/real-property/REPI/default.asp","HTML","https://www.cuyahogacounty.us/en-us/Terms-of-Use.aspx",,,"Cuyahoga County Real Property Department under the Fiscal Officer","Yes","Yes",,"Data is accurate, specific, and up to date. However, parcel data can be retrieved only by queries that are somewhat specific. ","Yes","No","Anastasia Diamond-Ortiz","Anastasia Diamond-Ortiz","45"
"f2780b53-fc21-4cf6-ad36-e56c398d7b34","us-city","2014-10-09T23:14:31","2014","pittsburgh","budget","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://pittsburghpa.gov/information/budget","Google Spreadsheet, Excel",,,,"City of Pittsburgh","Yes","Yes",,,"Yes","No","Becca Blazak","Becca Blazak","70"
"4e10dd22-3340-4d0b-96eb-0a44a3131903","us-city","2014-10-01T17:06:10","2014","stlouis","web-analytics","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes",,"There appear to be only two incidental ways to measure web traffic or social media interaction on the official city website: a popular links section of the home page, curated by Google Analytics (https://www.stlouis-mo.gov/government/departments/information-technology/web-development/news/new-website-transition-completed.cfm), and a Twitter poll page (https://www.stlouis-mo.gov/news-media/twitter-polls.cfm) which collects Tweets from public conversations about St. Louis (although this hasn't been well implemented).","Yes","No","anonymous","anonymous","0"
"0d0443b3-76d2-4018-a0b1-426447f2df01","us-city","2014-10-01T16:54:16","2014","stlouis","zoning","Yes","Yes","Yes","Yes","Yes","No","Unsure",,"Unsure","https://www.stlouis-mo.gov/government/departments/planning/documents/upload/Official-Zoning-Map-2014.pdf","PDF",,,,"City of St. Louis Planning & Urban Design Agency","Yes","Yes",,,"Yes","No","anonymous","anonymous","35"
"b62facb4-e6d9-4de9-a9e8-8865e479199b","us-city","2014-09-30T20:14:34","2014","stlouis","public-buildings","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure",,"Unsure",,,,,,,"Yes","Yes",,"Can't find a digital copy of any kind of public directory for the city, although it could exist in paper format or in a phone book.","Yes","No","anonymous","anonymous","0"
"b221b92d-6f42-4a26-b7e5-b895b8e70276","us-city","2014-09-30T18:15:18","2014","stlouis","deeds","Yes","Yes","Yes","Yes","Unsure","No","No",,"Yes","https://mo4laredo.fidlar.com/MOStLouisCity/DirectSearch/Default.aspx",,,,,,"Yes","Yes",,,"Yes","No","anonymous","anonymous","30"
"2eed187b-4984-4fbb-86ca-539f3ec78d8b","us-city","2014-09-30T17:57:12","2014","stlouis","parcels","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://dynamic.stlouis-mo.gov/citydata/downloads/prcl_shape.zip","shapefiles","https://dynamic.stlouis-mo.gov/citydata/downloads/terms.cfm",,,"St. Louis City Research Division","Yes","Yes",,"Parcel shapefile data is available online, although the terms of use do not specify how the data may be used or redistributed. The website claims that the data was updated as recently as Sept. 29, 2014. Ratings of the data's content and structure quality would be appreciated.","Yes","No","anonymous","anonymous","70"
"6096ddfa-855d-4795-aa3b-fa9d6666067b","us-city","2014-09-30T17:48:45","2014","stlouis","code-enforcement","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure",,"Unsure","https://dynamic.stlouis-mo.gov/citydata/downloads/bldginsp.zip","Microsoft Access database",,,,"Building Division","Yes","Yes",,"Code violations are part of the inspections database, along with status of vacant buildings and a few other inspection-related data sets. The violations appear to go back to the 1920s (unless they're typos). However, I cannot find descriptions of those violations and any enforcement actions arising from the code violations, nor can I find any mention of where those would be available for review or whether they are publicly accessible.","Yes","No","anonymous","anonymous","0"
"688e0794-e542-4847-ba5d-31ca8ded8749","us-city","2014-09-29T21:54:49","2014","stlouis","business-listings","Yes","No","Unsure","No","Unsure","No","No",,"Unsure",,,,,,,"Yes","Yes",,"The St. Louis City Revised Code 8.06.130 (https://www.slpl.lib.mo.us/cco/code/data/t0806.htm) specifies that the License Collector must keep a book of records of all licenses issued, including ""the nature of the license, the amount paid, its date, expiration, and to whom issued."" The book does not appear to have a digital counterpart, nor are there any accessible search or data portals associated with the License Collector's office.","Yes","No","anonymous","anonymous","5"
"bc230a06-86da-43b1-8aed-73c857e66e4f","us-city","2014-09-29T21:18:17","2014","stlouis","asset-disclosure","Yes","No","Unsure","No","Unsure","No","No",,"Unsure",,,,,,,"Yes","Yes",,"According to St. Louis City Ordinance 69536 (https://www.slpl.lib.mo.us/cco/ords/data/ord9536.htm) this data is collected by the Clerk of the Board of Aldermen and the Missouri Ethics Commission. However, neither appears to provide the disclosures openly on the web, although the MO Ethics Commission offers campaign contribution searches. There are no instructions in the ordinance about making these disclosures available for public viewing, and there appears to be no information on the St. Louis city website about accessing the documents. The ordinance went into effect in September 2013 (https://www.stlouis-mo.gov/government/departments/aldermen/city-laws/board-bills.cfm?bbDetail=true&BBID=8588).","Yes","No","anonymous","anonymous","5"
"f0b430a7-b475-4c7f-8031-3649f3b02220","us-city","2014-09-19T17:42:06","2014","atlanta","parcels","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"No","https://gis.atlantaga.gov/apps/gislayers/download/layers/COA_2012_Parcel.zip","shapefiles","https://gis.atlantaga.gov/apps/gislayers/",,,"Planning & Community Development (stewilliams@atlantaga.gov)","Yes","Yes",,"Data content is fairly good, however there are a number of columns with nothing but null values.  There does not appear to be metadata for the data variables.

The data structure is also good.  However, the shapefile format may not be useful for users without GIS tools.","Yes","Yes","Reedandon L","Reedandon L","90"
"c7a92c8d-b344-4f26-895a-0f47607acc26","us-city","2014-09-11T00:19:35","2014","ann-arbor","service-requests","Yes","Yes","Yes","Yes","Yes","Yes","Unsure",,"Yes","https://www.a2gov.org/services/pages/report-a-problem.aspx","HTML","https://www.a2gov.org/services/pages/report-a-problem.aspx","2014",,,"Yes","Yes",,,"Yes","Yes","anonymous","anonymous","90"
"1c5eab24-01ed-48b9-ac48-afcfc64dc542","us-city","2014-09-11T00:15:39","2014","ann-arbor","assessment","Yes","Yes","Yes","Yes","Yes","Yes","Unsure",,"Unsure","https://is.bsasoftware.com/BSA.IS/default.aspx","HTML","https://www.a2gov.org/departments/finance-admin-services/assessing/Pages/OnLineDisclamier.aspx",,,,"Yes","Yes",,,"Yes","Yes","anonymous","anonymous","80"
"987f5473-3b0c-4352-a195-b25a95202f4d","us-city","2014-09-11T00:13:28","2014","ann-arbor","construction-permits","Yes","Yes","Yes","Yes","Yes","Yes","Unsure",,"Yes","https://etrakit.a2gov.org/","HTML","https://etrakit.a2gov.org/","2010",,"City of Ann Arbor","Yes","Yes",,"Cannot search by timeframe so that recent permit applications can easily be monitored.","Yes","Yes","anonymous","anonymous","90"
"2b7f8acc-7c0c-4728-8947-2b16ee2bffbd","us-city","2014-09-11T00:04:22","2014","ann-arbor","food-safety","Yes","Yes","Yes","Yes","Yes","Yes","Unsure",,"Yes","https://www.ewashtenaw.org/government/departments/environmental_health/food_safety/eh_restaurantaccept.html","HTML","https://www.swordsolutions.com/Contact",,,,"Yes","Yes",,"All Ann Arbor restaurant inspections can be retrieved only by searching for ""ann arbor"" and then scrolling through 25 items at a time. This makes bulk retrieval extraordinarily cumbersome. In addition the search query tool does not allow for delimiting by time, in the event that only the most recent inspections were desired.","Yes","Yes","anonymous","anonymous","90"
"8ce7a20c-518c-4efe-afaf-f81a1c909517","us-city","2014-09-10T23:49:36","2014","ann-arbor","campaign-finance","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://secure.ewashtenaw.org/campaignfinance/","scanned PDF","https://www.ewashtenaw.org/government/clerk_register/elections/cf_info.html",,,"Washtenaw County Clerk","Yes","Yes",,,"Yes","No","anonymous","anonymous","75"
"b4822292-fc15-4acb-a308-b4727a19a924","us-city","2014-09-09T22:43:23","2014","lexington","parcels","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.lexingtonky.gov/dataset/parcel","shapefile, kmz","https://data.lexingtonky.gov/terms","10/14/2012",,"LFUCG","Yes","Yes",,,"Yes","Yes","Erik Schwartz","Erik Schwartz","100"
