Completion time,Business name,"Doing Business As (DBA), if applicable [optional]",Business primary website,Business primary contact email address,Business primary phone number [optional],Business primary street address,Business city,Business state abbreviation ,Business zipcode,Business country,"If the primary business address does not comport to the format for #6-10, please type the address in the box below:",Does the business collect the personal information of minors?,Does the business collect consumers' precise geolocation?,Does the business collect consumers' reproductive health care data?,"Paste a link to a page on the business's website that contains details on how consumers may exercise their privacy rights by doing all of the following: 

Deleting personal information
Correcting ...",Is the business or any of it's subsidiaries regulated by the federal Fair Credit Reporting Act (FCRA)?,"If the business answered yes to #16, explain below to what extent the business or any of it's subsidiaries are regulated by FCRA:",Is the business or any of its subsidiaries regulated by the Gramm-Leach-Bliley Act and implemented regulations (GLBA)?,"If the business answered yes to #18, explain below to what extent the business or any of it's subsidiaries are regulated by GLBA:",Is the business or any of its subsidiaries regulated by the Insurance Information and Privacy Protection Act (IIPA)?,"If the business answered yes to #20, explain below to what extent the business or any of it's subsidiaries are regulated by IIPPA:",Is the business or any of its subsidiaries regulated by the Confidentiality of Medical Information Act (CMIA)?,"If the business answered yes to #22, explain below to what extent the business or any of it's subsidiaries are regulated by CMIA:","Is the business or any of its subsidiaries regulated by the privacy, security, and breach notification rules established pursuant to the Health Insurance Portability and Accountability Act (HIPAA)?","If the business answered yes to #24, explain below to what extent the business or any of it's subsidiaries are regulated by HIPAA:",Any additional information or explanation concerning the business's data collection practices the business would like to provide?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/24 10:04:28,LocateSmarter LLC,,https://www.locatesmarter.com,teri.Ettelson@locatesmarter.com,319.292.1490,1309 Technology Pkwy,Cedar Falls,IA,50613,USA,,No,No,No,https://locatesmarter.com/privacy-policy/,Yes,"The company collects data related to indebtedness and for the purposes of assisting in collecting debts covered by the FCRA.  In particular, the company holds information related to payment amounts, total indebtedness, and similar data that it provides to customers and vendors for the purposes of collecting debts. All FCRA data is subject to appropriate and compliant safeguards and limitations.",Yes,"The company collects banking data and other account information of consumers covered by GLBA in order to fulfill contractual obligations with financial services, debt collection, and banking institutions.  All GLBA data is subject to appropriate and compliant safeguards and limitations.",No,,No,,No,,"We are happy to provide additional information upon request, and you may contact our privacy counsel at james.ward@actuatelaw.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/24 15:18:29,Jun Group Productions LLC,,https://jungroup.com/,ccpa@jungroup.com,,"28 W. 44th St.
14th Floor",New York,NY,10036,USA,,No,No,No,https://jungroup.com/ccpa/,No,,No,,No,,No,,No,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/24 18:02:56,BrightCheck Inc,,https://www.brightcheck.com/,jay.burke@brightcheck.com,888-822-4325,"1255 Treat Blvd,",Walnut Creek,CA,94597,USA,,Yes,Yes,No,https://www.brightcheck.com/privacy-policy/,No,,No,,No,,No,,No,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/24 4:45:43,"First Movers Advantage, LLC",FMAdata,https://www.fmadata.com,privacy@fmadata.com,(888) 598-1101,2995 55th St #19197,Boulder,CO,80303,USA,,No,No,No,https://www.fmadata.com/privacy-policy-california,No,,No,,No,,No,,No,,Direct mail only.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/24 7:21:55,iWave Information Systems Inc.,iWave,https://www.iwave.com,privacy+california@iwave.com,902-894-2600,,,,,Canada,"134 Kent St
Charlottetown, PE
Canada
C1A 8R8",No,No,No,https://www.iwave.com/privacy-policy/,No,,No,,No,,No,,No,,"For further information about iWave's data practices, please visit iWave's Privacy Policy
at https://www.iwave.com/privacy-policy. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/24 7:59:49,GeoDataScience Inc.,Refinition,https://www.refinition.com,getrefined@refinition.com,877-673-3463,106 E 6th. St 900-146,Austin,TX,78701,USA,,No,Yes,No,https://refinition.com/privacy-policy/,No,,No,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/24 11:22:00,Deloitte Financial Advisory Services LLP,,https://www.deloitte.com/,usprivacyquestions@deloitte.com,,30 Rockefeller Plaza,New York,NY,10112,USA,,No,No,No,https://www2.deloitte.com/us/en/footerlinks1/predictrisk-privacy-notice.html,No,,No,,No,,No,,No,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/24 13:37:56,S&P Global Inc.,,https://www.spglobal.com/,privacy@spglobal.com,212-438-1000,"55 Water Street
45th Floor",New York,NY,10041,USA,,Yes,Yes,No,https://more.spglobal.com/DoNotSell,No,,No,,No,,No,,No,,"All of S&P Global's, and their affiliate companies', data collection practices are outlined, in detail, in our Privacy Policy, which can be found online here - https://www.spglobal.com/en/privacy/privacy-policy-english",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/24 18:56:34,EproDirect LLC,,https://www.eprodirect.com,team@eprodirect.com,,1651 NW 1st Court,Boca Raton,FL,33432,USA,,No,No,No,https://www.eprodirect.com/do-not-sell-my-personal-information/,No,,No,,No,,No,,No,,We are a B-to-B Marketing Agency and has business information on meeting & event planners.  Our clients (hotels) can rent the list for marketing purposes.  No personal information in our database is provided to our clients.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/24 9:45:57,"Irys, Inc","Irys, Inc",https://irys.us/,ariyo.noibi@irys.us,,244 5th avenue suite 238,New York ,NY,10001,USA,,No,Yes,No,https://irys.us/do-not-sell-ccpa,No,,No,,No,,No,,No,,Irys collects opt-ed in consent related geolocation data.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/24 11:49:32,Datamasters,,https://www.datamasters.org/,davidrickenbacher@gmail.com,,6701 Long Prairie Rd # 744-149,Flower Mound,TX,75028,USA,,No,No,No,https://www.datamasters.org/privacy-policy/,No,,No,,No,,No,,No,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/24 13:50:59,LIZDEV INC,,https://www.lizdev.com,liz@lizdev.com,949-302-0926,109 Waterman,Irvine,CA,92602,USA,,No,No,No,https://lizdev.com/,No,,No,,No,,No,,No,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/24 4:15:42,Source Path Digital,,https://sourcepathdigital.com/,sales@sourcepathdigital.com,(866) 666-PATH,"231 North Main Street, Suite 16",Edwardsvillee,IL,62025,USA,,No,No,No,https://sourcepathdigital.com/ccpa/,No,,No,,No,,No,,No,,"Source Path Digital brings together Audience Curation, Customer Activation, and Campaign Intelligence to deliver high-performance campaigns for national brands.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/24 13:13:31,StackAdapt Inc.,,https://www.stackadapt.com,legal@stackadapt.com,,,,,,,"6D - 7398 Yonge St,
Unit # 2161
Thornhill, ON L4J 8J2
Canada",No,No,No,https://www.stackadapt.com/platform-and-services-privacy-policy,No,,No,,No,,No,,No,,"Additional information regarding StackAdapt's privacy practices can be found at the following locations:

Our Platform and Services Privacy Policy explains our privacy practices in relation to our platform: https://www.stackadapt.com/platform-and-services-privacy-policy. More information regarding California data subject rights can be found within the accordion titled ""Residents of the United States.""

Our Website and Platform User Privacy Policy explains our privacy practices with respect to visitors of our website and users of our platform: https://www.stackadapt.com/website-and-platform-user-privacy-policy

Our Quebec Privacy Statement applies to our data processing practices in Quebec: https://www.stackadapt.com/quebec-privacy-statement

To exercise a StackAdapt opt-out or learn more about available industry opt-outs, follow this link: https://www.stackadapt.com/opt-out-of-sale-targeted-advertising",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/24 14:25:10,"WealthFeed, Inc.",,https://www.wealthfeed.com/,info@wealthfeed.com,,115 W. Broadway,New York,NY,10013,USA,,No,No,No,https://www.wealthfeed.com/do-not-sell-my-data/,No,,No,,No,,No,,No,,We only utilize publicly traded companies such as Experian.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/12/24 14:06:23,"iSpot.tv, Inc.",N/A,https://www.ispot.tv/,privacy+ispot@ispot.tv,1-855-316-2377,15831 NE 8th Street,Bellevue,WA,98008-3916,USA,,No,No,No,https://www.ispot.tv/privacy,No,,No,,No,,No,,No,,"iSpot.tv provides media measurement and creative assessment services to brands, publishers, and TV Networks. iSpot.tv does not provide services to consumers. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/13/24 9:24:32,"Scanbuy, Inc.",,https://scanbuy.com/,chai.outmezguine@scanbuy.com,212-278-0178,10 East 39th Street 10th Floor,New York,NY,10016,USA,,No,No,No,https://scanbuy.com/rights/data,No,,No,,No,,No,,No,,"Scanbuy collects information generally known as non-personally identifiable information (“Non-PII”) from third parties, such as from website publishers, mobile app developers, and other providers of advertising technology (collectively, “Data Suppliers”) and services in a variety of ways, including through the use of browser cookies, pixel tags, and server-to-server connections with our partners. The type of information that we may process includes Device Identifiable Information (“DII”), Hashed Emails, Location Information, Inference Data, Demographic Data and Behavioral Data. We may use the data collected for advertising, analytics, ad reporting purposes or to improve our services. We may share and allow third-party partners to share Non-PII with other third parties that perform targeted advertising activities across other apps and websites. You have the right to opt-out of our sharing your information with third parties for targeted advertising purposes by using the “Do Not Sell My Personal Information” link available in our Privacy Policy by navigating to http://scanbuy.com/services-privacy-policy. If you opt-out, you will no longer be included in the targeted advertising activities conducted by Scanbuy and/or other third-party partners. However, you will continue to receive future online ads and content which may not be personalized or relevant to you. The choices that you make with Scanbuy are browser and device specific, instructions on how to make choices across different devices can be found in our Privacy Policy by navigating to http://scanbuy.com/services-privacy-policy. Additional information about Scanbuy’s data use can be found in our Privacy Policy by navigating to http://scanbuy.com/services-privacy-policy.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/13/24 10:32:57,4Eyes.ai Inc.,"4Eyes.ai, 4-Eyes.ai",https://www.4-eyes.ai/,connect@4-eyes.ai,,600 Cleveland St suite 227,Clearwater,FL,33755,USA,,No,No,No,https://4-eyes.ai/privacy-policy/,No,,No,,No,,No,,No,,Not at this time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/14/24 8:02:40,"Blue Hill Marketing Solutions, Inc.",LiftEngine,https://www.liftengine.com,dataprivacy@liftbasedata.com,,"1 Blue Hill Plaza, Suite 1509, Lobby Level",Pearl River,NY,10965,USA,,No,No,No,https://www.liftbasedata.com/request-to-know/,No,,No,,No,,No,,No,,LiftEngine licenses certain categories of personal information from third-party sources to support its marketing and advertising products.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/24 15:36:20,Swordfish AI INC,,https://swordfish.ai/,contact@swordfish.ai,,8 The Green,Dover,DE,19901,USA,,No,No,No,https://swordfish.ai/policy,No,,No,,No,,No,,No,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/24 15:40:01,Heartbeat.ai INC,,https://www.heartbeat.ai/,contact@heartbeat.ai,,8 The Green,Dover,DE,19901,USA,,No,No,No,https://www.heartbeat.ai/policy,No,,No,,No,,No,,No,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/24 21:36:16,"Kloudend, Inc.",,https://ipapi.co/,privacy@kloudend.com,,1887 Whitney Mesa Dr #4080,Henderson,NV,89014,USA,,No,No,No,https://ipapi.co/donotsell/,No,,No,,No,,No,,No,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/24 15:43:45,idEngine LLC,,https://idengine.com/,chad@idengine.ai,858 999 7195,1309 Coffeen Avenue STE 5325,Sheridan,WY,82801,USA,,No,No,No,https://idengine.com/privacy-policy/,No,,No,,No,,No,,No,,We are a software company that is essentially loading identity resolution providers in our own pixel container. The data providers send us the data and we route it to the client. We don't collect the data ourselves.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/21/24 6:31:30,Ad Direct Inc.,,https://addirectinc.com,customerservice@addirectinc.com,800-676-3665,197 2nd Street SW,Barberton,OH,44203,USA,,No,No,No,https://addirectinc.com/privacy-opt-out.html,No,,No,,No,,No,,No,,We do not compile data or sell data to 3rd parties. We are a direct mail company and lease mailing lists to do mailings in-house on behalf of our clients. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/24 14:01:49,Black Pearl Group Limited,,https://blackpearl.com,legal@blackpearl.com,,,,,,NZ,"Level 5, 50 Customhouse Quay, Wellington Central, Wellington, 6011 , New Zealand",No,No,No,https://www.blackpearl.com/bpg-privacy-policy/,No,,No,,No,,No,,No,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/24 7:55:37,DATADELIVERS LLC,,https://datadelivers.com/,jrahn@datadelivers.com,6306352400,"100 W Hillcrest Blvd, Ste 406",Schaumburg,IL,60193,USA,,No,No,No,https://datadelivers.com/privacy-policy/,No,,No,,No,,No,,No,,"We are a data reseller leveraging third-party consumer data to enhance consumer experiences through personalized content, market research, and targeted advertising. We are commitment to data protection. We protect data through encryption protocols, access controls, data anonymization techniques, and regular security audits to safeguard all collected data. We ensure full compliance with data protection regulations, prioritizing the privacy and security of both our clients and the consumers whose data we handle..",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/24 10:27:25,"Intentsify, LLC",,https://www.intentsify.io,privacy@intentsify.io,774-571-6200,"1 University Avenue, Suite 2C, South Lobby",Westwood,MA,02090,USA,,No,Yes,No,https://www.intentsify.io/privacy-policy,No,,No,,No,,No,,No,,"The information we collect about individuals can include: identifiers that individuals provide directly such as first and last name, job title, work email address, postal address, and/or phone number; Personal Information (“PI”) categories identified in the CA customer records statute such as first and last name, job title, work email address, postal address, and/or phone number; identifiers collected through use of the services such as unique online or device identifiers, IP address, device or session IDs and information regarding your system configuration, network, and connected hardware and software applications, professional or employment information, Internet and other network identity, such as browsing and search history; and interactions with a website or application.

When users fill out our forms through our Services, we may collect the data. This includes information provided at the time of registering to use our Services, subscribing to our mailing list, or requesting further services. We may also collect information from records and copies of user's correspondence and through search queries on the Services. Details of visits to our Services, including traffic data, location data, logs, and other communication data and the resources that they use on the Services is also collected when they use and interact with our Services.

We collect Personal Information from individuals when they visit our Site, when they contact us, or submit a request through the Site, from third parties, or when they submit such PI. We may use automatic data collection technologies to collect certain information about user's equipment, browsing actions, and patterns. We may also collect anonymous, de-identified, and aggregate information about the type of browser the individual is using, the type of operating system they use, the date and time of any request, language preference, referring site, and the domain name of the individual's Internet service provider. After receiving the PI, we store it on our server.

We may collect or store PI by using cookies. Cookies, by themselves, do not tell us user's email address or other PI. We also collect information through “clickstream data”. We may use clickstream data as a form of Aggregate/De-Identified Information to determine how much time visitors spend on each page of our Site, how visitors navigate through the Site, and how we may tailor our web pages to better meet the needs of our Visitors.

To opt out, there is a link at the bottom of our website to our Privacy Policy. The Privacy Policy provides information for users that wish to opt out. Users are informed of the types of rights they have, and where to contact us to make such request(s). They can submit requests by either calling us at 774-571-6200 or sending an email to privacy@intentsify.io. To learn more, please visit our Privacy Policy at https://www.intentsify.io/privacy-policy. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/24 17:43:53,Arrakis Technologies Corp. ,,https://www.arrakis.ai,sam@arrakis.ai,,"548 Market St, PMB 61886",San Francisco,CA,94104,USA,,No,No,No,https://www.arrakis.ai/please-dont-sell-my-info,No,,No,,No,,No,,No,,We are currently in the process of dissolving the business and deleting all personal data.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/24 9:28:22,Deluxe Corporation,N/A,https://www.deluxe.com,nicole.rasbury@deluxe.com,N/A,801 S Marquette Avenue,Minneapolis,MN,55402,USA,,No,Yes,No,https://www.deluxe.com/policy/privacy/,Yes,"Deluxe is regulated by the FCRA as a Reseller or a CRA, depending on the line of business. Deluxe has contracts with the three credit bureaus to provide bureau data to financial institutions and other companies to help them more effectively market to their target customers. Deluxe’s customers are credentialed and must have a permissible purpose to access bureau data. ",No,,No,,Yes,"Deluxe fulfills print orders from health care providers (e.g., post card reminders to patients, etc.) and then immediately deletes the data once the order has been fulfilled.",Yes,"Deluxe fulfills print orders from health care providers (e.g., post card reminders to patients, etc.) and then immediately deletes the data once the order has been fulfilled. ",N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/24 15:33:53,"Giant Partners, Inc. ",List Giant,https://www.giantpartners.com,compliancesupport@giantpartners.com,805-267-2575,1461 Lawrence Drive,Thousand Oaks,CA,91320,USA,,No,Yes,No,https://giantpartners.com/privacy-policy/,No,We don't have credit information. ,Yes,We must adhere to the GLBA rules and regulations.,No,,No,,No,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/24 6:12:00,Data Management LLC,,https://www.data-management.com,rcooksey@rkdgroup.com,,"2701 N. Dallas Parkway, Suite 650",Plano,TX,75093,USA,,No,No,No,https://www.data-management.com/company/california_notice_at_collection_and_privacy_notice,No,,No,,No,,No,,No,,Nothing to add.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/17/24 9:16:53,CrawlBee Corp,,https://crawlbee.com,Privacy@crawlbee.io,,11700 Mukilteo Speedway Ste 201-2025,Mukilteo,WA,98275,USA,,No,No,No,https://crawlbee.com/optout ,No,,No,,No,,No,,No,,We provide publicly aggregated data for sales and marketing purposes. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/18/24 15:05:01,"Infocore, Inc",,https://www.infocore.com,info@infocore.com,,2766 Gateway Road,Carlsbad,CA,92009,USA,,No,No,No,https://infocore.com/privacy/,No,,No,,No,,No,,No,,No additional information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/24 7:35:38,"ExlService.com, LLC",,https://www.exlservice.com ,Privacy.Exl@exlservice.com ,,"320 Park Ave,   29th Floor ",New York ,NY ,10022,USA ,,No,No,No,https://www.exlservice.com/privacy-policy,Yes,ExlService.com is a processing and sales agent of all three bureaus. ,No,,No,,Yes,Some of our business lines act as Business Associates to insurer Covered Entities under HIPAA and accordingly may be subject to regulation by CMIA.,Yes,See 23 above. ,See privacy policy .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/24 10:27:51,DataDojo CDP Inc.,,https://www.datadojo.ai,contact@datadojo.ai,,"6929 N Hayden Rd.
Suite C4 Unit 443
Scottsdale, AZ 85250-7970",Scottsdale,AZ,85250,USA,,No,No,No,https://datadojo.ai/policies/privacy-policy,No,,No,,No,,No,,No,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/24 16:10:55,"Bridg, a division of Cardlytics, Inc.",Bridg,https://www.bridg.com,legalnotices@cardlytics.com,,"1849 Sawtelle Blvd, Suite 700",Los Angeles,CA,90025,USA,,No,No,No,https://www.bridg.com/privacy-policy,No,,No,,No,,No,,No,,"For additional information about Bridg’s collection, use, sale and disclosure of personal information please visit: https://bridg.com/privacy-policy/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/25/24 12:26:34,Mobile Technology Corporation,OnSpot Data,https://www.onspotdata.com,accounting@onspotdata.com,,"7173 S Havana Street
Suite 600-235",Centennial,CO,80112,USA,,No,Yes,No,https://www.onspotdata.com/privacy-policy/,No,,No,,No,,No,,No,,"OnSpot acquires data from other data providers to perform anonymized analytics, ad targeting, and ad response measurement .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/24 13:30:56,IDG Communications Limited,Foundry,https://www.idg.com/,Privacy@idg.com,,140 Kendrick St Bldg B,Needham,MA,02494-2739,USA,,No,No,No,foundryco.com/ccpa/ccpa-disclosure/,No,,No,,No,,No,,No,,Any further details are listed in our privacy policy.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/7/24 7:26:51,Biointelli Corporation,,https//www.biointelli.com,david.hines@biointelli.net,617-717-4833,245 First st. Suite 1800 ,Cambridge ,MA,02142,USA,,No,No,No,https://www.biointelli.com/Account/PrivacyPolicy,No,,No,,No,,No,,No,,We shut down in 2022 and rebuilt our data platform and now it is completed we are back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
