Model,Bio_term,Title,Link,Citations,Year
gradient boosted trees,paleontology,Handbook of Research on Methodologies and Applications of Supercomputing,https://books.google.com/books?hl=en&lr=&id=O0YgEAAAQBAJ&oi=fnd&pg=PR1&dq=%22gradient+boosted+trees%22+%22paleontology%22&ots=qGjeG8n9wx&sig=FfNyxNvMWGRIthqHyj0aOHQlGfs,5,2021
gradient boosted trees,paleontology,Tomada de decisões em sistemas financeiros utilizando algoritmos de aprendizado de máquina supervisionado,https://www.teses.usp.br/teses/disponiveis/55/55137/tde-22032019-171747/en.php,NA,2018
linear regression,phylogenetics,Robust phylogenetic regression,https://academic.oup.com/sysbio/advance-article-abstract/doi/10.1093/sysbio/syad070/7456117,2,2023
linear regression,phylogenetics,The caper package: comparative analysis of phylogenetics and evolution in R,http://www.jcsantosresearch.org/Class_2014_Spring_Comparative/pdf/week_11/caper_tutorial.pdf,873,2013
linear regression,phylogenetics,Molecular phylogenetics of a protein repair methyltransferase,https://www.sciencedirect.com/science/article/pii/S0305049196003331,64,1997
linear regression,phylogenetics,An eigenvector method for estimating phylogenetic inertia,https://academic.oup.com/evolut/article-abstract/52/5/1247/6757539,524,1998
linear regression,phylogenetics,"Sulphate reduction, methanogenesis and phylogenetics of the sulphate reducing bacterial communities along an estuarine gradient",https://www.int-res.com/abstracts/ame/v37/n3/p209-217/,35,2004
linear regression,phylogenetics,Nonlinear relationships and phylogenetically independent contrasts,https://academic.oup.com/jeb/article-abstract/17/3/709/7323433,55,2004
linear regression,phylogenetics,"Introduction: morphology, shape, and phylogenetics",https://www.taylorfrancis.com/chapters/edit/10.1201/9780203165171-5/introduction-morphology-shape-phylogenetics-norman-macleod-peter-forey,17,2002
linear regression,phylogenetics,Comparative phylogenetics of repetitive elements in a diverse order of flowering plants (Brassicales),https://academic.oup.com/g3journal/article-pdf/doi/10.1093/g3journal/jkab140/40518696/jkab140.pdf,19,2021
linear regression,phylogenetics,Community phylogenetics: Assessing tree reconstruction methods and the utility of DNA barcodes,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0126662,44,2015
linear regression,phylogenetics,Phylogenetics of worldwide human populations as determined by polymorphic Alu insertions,https://analyticalsciencejournals.onlinelibrary.wiley.com/doi/abs/10.1002/1522-2683(200210)23:19%3C3346::AID-ELPS3346%3E3.0.CO;2-J,97,2002
linear regression,phylogenetics,"Community phylogenetics at the biogeographical scale: cold tolerance, niche conservatism and the structure of N orth A merican forests",https://onlinelibrary.wiley.com/doi/abs/10.1111/jbi.12171,155,2014
linear regression,phylogenetics,Plastome‐based phylogeny improves community phylogenetics of subtropical forests in China,https://onlinelibrary.wiley.com/doi/abs/10.1111/1755-0998.13462,15,2022
linear regression,phylogenetics,SUPPLEMENTARY MATERIAL: MODEL SELECTION IN PHYLOGENETICS,https://www.webpages.uidaho.edu/~jacks/Sullivan&JoyceSupp.pdf,NA,NA
linear regression,phylogenetics,Molecular Phylogenetics ofPuffinusShearwaters: Preliminary Evidence from Mitochondrial CytochromebGene Sequences,https://www.sciencedirect.com/science/article/pii/S1055790396900603,75,1996
linear regression,phylogenetics,pgHMA: Application of the heteroduplex mobility assay analysis in phylogenetics and population genetics,https://onlinelibrary.wiley.com/doi/abs/10.1111/1755-0998.13508,NA,2022
linear regression,phylogenetics,Molecular phylogenetics of geographically restricted Acropora species: implications for threatened species conservation,https://www.sciencedirect.com/science/article/pii/S1055790313002601,58,2013
linear regression,phylogenetics,Phylogenetics and the correlates of mammalian sleep: a reappraisal,https://www.sciencedirect.com/science/article/pii/S1087079207001281,99,2008
linear regression,phylogenetics,Phylogenetics for mathematica,https://pollylab.indiana.edu/software/Guide%20to%20PollyPhylogenetics%206.5.pdf,8,2014
linear regression,phylogenetics,Model Selection Methods for Linear Regression and Phylogenetic Reconstruction,https://core.ac.uk/download/pdf/33741213.pdf,1,2016
linear regression,phylogenetics,"ddRAD-seq phylogenetics based on nucleotide, indel, and presence–absence polymorphisms: analyses of two avian genera with contrasting histories",https://www.sciencedirect.com/science/article/pii/S1055790315002304,83,2016
random forest,phylogenetics,PhyloMissForest: a random forest framework to construct phylogenetic trees with missing data,https://link.springer.com/article/10.1186/s12864-022-08540-6,3,2022
random forest,phylogenetics,Phy-PMRFI: phylogeny-aware prediction of metagenomic functions using random forest feature importance,https://ieeexplore.ieee.org/abstract/document/8698330/,15,2019
random forest,phylogenetics,Developing a new phylogeny-driven Random Forest Model for functional metagenomics,https://ieeexplore.ieee.org/abstract/document/10144805/,2,2023
random forest,phylogenetics,"Community phylogenetics at the biogeographical scale: cold tolerance, niche conservatism and the structure of N orth A merican forests",https://onlinelibrary.wiley.com/doi/abs/10.1111/jbi.12171,155,2014
random forest,phylogenetics,"Sequence of flower and leaf emergence in deciduous trees is linked to ecological traits, phylogenetics, and climate",https://nph.onlinelibrary.wiley.com/doi/abs/10.1111/nph.15270,28,2018
random forest,phylogenetics,Detecting significant components of microbiomes by random forest with forward variable selection and phylogenetics,https://www.academia.edu/download/88049393/2020.10.29.361360.full.pdf,NA,NA
random forest,phylogenetics,Lessons learnt from using the machine learning random forest algorithm to predict virulence in streptococcus pyogenes,https://www.frontiersin.org/articles/10.3389/fcimb.2021.809560/full,2,2021
random forest,phylogenetics,Methods and Applications in Molecular Phylogenetics,https://www.frontiersin.org/journals/genetics/articles/10.3389/fgene.2022.923409,NA,2022
random forest,phylogenetics,Applications of machine learning in phylogenetics,https://www.sciencedirect.com/science/article/pii/S1055790324000587,1,2024
random forest,phylogenetics,Characterization of tumor evolution by functional clonality and phylogenetics in hepatocellular carcinoma,https://www.nature.com/articles/s42003-024-06040-9,NA,2024
random forest,phylogenetics,"Methods for identifying SNP interactions: a review on variations of Logic Regression, Random Forest and Bayesian logistic regression",https://ieeexplore.ieee.org/abstract/document/5728791/,115,2011
random forest,phylogenetics,Multi-scale habitat modelling and predicting change in the distribution of tiger and leopard using random forest algorithm,https://www.nature.com/articles/s41598-020-68167-z,58,2020
random forest,phylogenetics,Generalised Additive Models and Random Forest Approach as effective methods for predictive species density and functional species richness,https://link.springer.com/article/10.1007/s10651-020-00445-5,43,2020
random forest,phylogenetics,iAIPs: identifying anti-inflammatory peptides using random forest,https://www.frontiersin.org/journals/genetics/articles/10.3389/fgene.2021.773202,7,2021
random forest,phylogenetics,"Comparative Metabolomics and Molecular Phylogenetics of Melon (Cucumis melo, Cucurbitaceae) Biodiversity",https://www.mdpi.com/2218-1989/10/3/121,44,2020
random forest,phylogenetics,Prediction of antimalarial drug-decorated nanoparticle delivery systems with random forest models,https://www.mdpi.com/2079-7737/9/8/198,24,2020
random forest,phylogenetics,Identification of species based on DNA barcode using k-mer feature vector and Random forest classifier,https://www.sciencedirect.com/science/article/pii/S0378111916305364,20,2016
random forest,phylogenetics,A new phylogeny-driven random forest-based classification approach for functional metagenomics,https://ieeexplore.ieee.org/abstract/document/9995554/,1,2022
random forest,phylogenetics,From easy to hopeless—predicting the difficulty of phylogenetic analyses,https://academic.oup.com/mbe/article-abstract/39/12/msac254/6832260,23,2022
random forest,phylogenetics,Enhancing Selection of Alcohol Consumption Associated Genes by Random Forest,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/enhancing-selection-of-alcohol-consumption-associated-genes-by-random-forest/DE8CEB0FB369E6BF3F4F2B8C2806D1D3,NA,2024
gradient boosted trees,phylogenetics,iBLP: an XGBoost-based predictor for identifying bioluminescent proteins,https://www.hindawi.com/journals/cmmm/2021/6664362/,75,2021
gradient boosted trees,phylogenetics,Plasmid permissiveness of wastewater microbiomes can be predicted from 16S rRNA sequences by machine learning,https://academic.oup.com/bioinformatics/article-abstract/39/7/btad400/7205324,NA,2023
gradient boosted trees,phylogenetics,Simulations of sequence evolution: how (un) realistic they are and why,https://academic.oup.com/mbe/advance-article/doi/10.1093/molbev/msad277/7485625,4,2024
gradient boosted trees,phylogenetics,Robust detection of point mutations involved in multidrug-resistant Mycobacterium tuberculosis in the presence of co-occurrent resistance markers,https://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1008518,16,2020
gradient boosted trees,phylogenetics,Precipitation isotope time series predictions from machine learning applied in Europe,https://www.pnas.org/doi/abs/10.1073/pnas.2024107118,37,2021
gradient boosted trees,phylogenetics,Evaluating the performance of malaria genetics for inferring changes in transmission intensity using transmission modeling,https://academic.oup.com/mbe/article-abstract/38/1/274/5902837,20,2021
gradient boosted trees,phylogenetics,Learning from machine learning,https://edepot.wur.nl/473121,NA,2019
gradient boosted trees,phylogenetics,Machine learning methods without tears: a primer for ecologists,https://www.journals.uchicago.edu/doi/abs/10.1086/587826,766,2008
gradient boosted trees,phylogenetics,Feature Weighted Models (FWM) to address lineage dependency in drug-resistance prediction from Mycobacterium tuberculosis genome sequences,https://rvc-repository.worktribe.com/output/1592192,NA,NA
gradient boosted trees,phylogenetics,Feature weighted models to address lineage dependency in drug-resistance prediction from Mycobacterium tuberculosis genome sequences,https://academic.oup.com/bioinformatics/article-abstract/39/7/btad428/7222183,NA,2023
gradient boosted trees,phylogenetics,Species distribution models: ecological explanation and prediction across space and time,https://www.annualreviews.org/doi/abs/10.1146/annurev.ecolsys.110308.120159,7072,2009
gradient boosted trees,phylogenetics,Iterative Random Forest Based High Performance Computing Methods Applied to Biological Systems and Human Health,https://trace.tennessee.edu/utk_graddiss/7134/,NA,2022
