"MOD_NAME","ITM_NAME","PAG_NAME","DSCR","ITM_TYPE","FLD_LEN","DECML","ITM_REQUIRED","ITM_UNIQUE","MAPPING_NOTES","CODE_CHANGES","PREV_MOD_NAME","PREV_ITM_NAME"
"SOCIOECO","LAST_UPDATE","SOCIOECO","Date of most recent update to record","DATE","","","True","False","","","",""
"SOCIOECO","ORIG_CNO","SOCIOECO","Original Site Number","NUMBER","12","0","False","False","Excluded due to PHI","","",""
"SOCIOECO","ORIG_ENTRY","SOCIOECO","Date of original data entry","DATE","","","True","False","","","",""
"SOCIOECO","PAG_NAME","SOCIOECO","Page Name","CHAR","13","","True","False","","","",""
"SOCIOECO","PATNO","SOCIOECO","Participant ID","NUMBER","18","0","True","False","","","",""
"SOCIOECO","REC_ID","SOCIOECO","Record ID","CHAR","36","","True","True","","","",""
"STAI"," ","STAI","State-Trait Anxiety Inventory for Adults","","","","","","","","",""
"STAI","CNO","STAI","Site Number","NUMBER","12","0","True","False","Excluded due to PHI","","",""
"STAI","EVENT_ID","STAI","Visit ID","CHAR","6","","True","False","","","",""
"STAI","INFODT","STAI","Assessment Date","DATE","","","True","False","","","",""
"STAI","LAST_UPDATE","STAI","Date of most recent update to record","DATE","","","True","False","","","",""
"STAI","ORIG_CNO","STAI","Original Site Number","NUMBER","12","0","False","False","Excluded due to PHI","","",""
"STAI","ORIG_ENTRY","STAI","Date of original data entry","DATE","","","True","False","","","",""
"STAI","PAG_NAME","STAI","Page Name","CHAR","13","","True","False","","","",""
"STAI","PATNO","STAI","Participant ID","NUMBER","18","0","True","False","","","",""
"STAI","REC_ID","STAI","Record ID","CHAR","36","","True","True","","","",""
"STAI","STAIAD1","STAI","STAI Question 1","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD10","STAI","STAI Question 10","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD11","STAI","STAI Question 11","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD12","STAI","STAI Question 12","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD13","STAI","STAI Question 13","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD14","STAI","STAI Question 14","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD15","STAI","STAI Question 15","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD16","STAI","STAI Question 16","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD17","STAI","STAI Question 17","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD18","STAI","STAI Question 18","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD19","STAI","STAI Question 19","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD2","STAI","STAI Question 2","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD20","STAI","STAI Question 20","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD21","STAI","STAI Question 21","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD22","STAI","STAI Question 22","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD23","STAI","STAI Question 23","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD24","STAI","STAI Question 24","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD25","STAI","STAI Question 25","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD26","STAI","STAI Question 26","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD27","STAI","STAI Question 27","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD28","STAI","STAI Question 28","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD29","STAI","STAI Question 29","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD3","STAI","STAI Question 3","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD30","STAI","STAI Question 30","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD31","STAI","STAI Question 31","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD32","STAI","STAI Question 32","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD33","STAI","STAI Question 33","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD34","STAI","STAI Question 34","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD35","STAI","STAI Question 35","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD36","STAI","STAI Question 36","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD37","STAI","STAI Question 37","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD38","STAI","STAI Question 38","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD39","STAI","STAI Question 39","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD4","STAI","STAI Question 4","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD40","STAI","STAI Question 40","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD5","STAI","STAI Question 5","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD6","STAI","STAI Question 6","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD7","STAI","STAI Question 7","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD8","STAI","STAI Question 8","NUMBER","1","0","False","False","","","",""
"STAI","STAIAD9","STAI","STAI Question 9","NUMBER","1","0","False","False","","","",""
"STEPCOUNT","age_seconds","","Participant's pseudo-age in seconds","DATE","0","0","","","","","",""
"STEPCOUNT","hourly_step_count_sum","","Sum of steps taken (hourly aggregation)","NUMBER","18","15","","","","","",""
"STEPCOUNT","subject","","Participant ID","CHAR","8","0","","","","","",""
"STEPCOUNT","time_day","","Day of week","NUMBER","3","0","","","","","",""
"STEPCOUNT","time_local","","Time in participant's local time zone","TIME","8","0","","","","","",""
"STEPCOUNT","time_ms","","Epoch time (Convert all millisecond timestamps in the PST (-7:00) timezone to get the day of week and local time)","NUMBER","25","0","","","","","",""
"ST_CATALOG","PATNO","","Patient Number","CHAR","8","","","","","","",""
"ST_CATALOG","STRPLCVS","","ST Replaces Visit","CHAR","6","","","","","","",""
"ST_CATALOG","STVIS","","Visit Replaced with ST Event","CHAR","2","","","","","","",""
"SURGPD"," ","SURGPD","Procedure for PD Log","","","","","","Renamed CRF description, formerly was - Surgery for PD Log","","",""
"SURGPD","CNO","SURGPD","Site Number","NUMBER","12","0","True","False","Excluded due to PHI","","",""
"SURGPD","EVENT_ID","SURGPD","Visit ID","CHAR","6","","True","False","","","",""
"SURGPD","LAST_UPDATE","SURGPD","Date of most recent update to record","DATE","","","True","False","","","",""
"SURGPD","ORIG_CNO","SURGPD","Original Site Number","NUMBER","12","0","False","False","Excluded due to PHI","","",""
"SURGPD","ORIG_ENTRY","SURGPD","Date of original data entry","DATE","","","True","False","","","",""
"SURGPD","PAG_NAME","SURGPD","Page Name","CHAR","13","","True","False","","","",""
"SURGPD","PATNO","SURGPD","Participant ID","NUMBER","18","0","True","False","","","",""
"SURGPD","PDSRGLOC","SURGPD","PD Procedure location","NUMBER","1","0","False","False","Combined and Mapped PDSLGPI,PDSLSTN,PDSLOTH,PDSLNA,PDSLUNK in SURGPD (for records collected in prior EDC)","Yes","SURGPD","PDSLGPI|PDSLSTN|PDSLOTH|PDSLNA|PDSLUNK"
"SURGPD","PDSRGLOCCM","SURGPD","Other PD Procedure location comment","CHAR","","","False","False","Excluded due to PHI","","",""
"SURGPD","PDSRGTPC","SURGPD","Type of surgery for PD - other, specify","CHAR","","","False","False","","","",""
"SURGPD","PDSURGDT","SURGPD","Date of Procedure for Parkinson's disease","DATE","","","False","False","","","",""
"SURGPD","PDSURGSD","SURGPD","Side of Procedure for Parkinson's disease","NUMBER","1","0","False","False","","","",""
"SURGPD","PDSURGTP","SURGPD","Type of Procedure for Parkinson's disease","NUMBER","1","0","False","False","","","",""
"SURGPD","REC_ID","SURGPD","Record ID","CHAR","36","","True","True","","","",""
"SV2AAECLINAST"," ","SV2AAECLINAST","(SV2A PET Imaging Substudy) Adverse Event In-Clinic Assessment","","","","","","","","",""
"SV2AAECLINAST","CNO","SV2AAECLINAST","Site Number","NUMBER","12","0","True","False","Excluded due to PHI","","",""
"SV2AAECLINAST","EVENT_ID","SV2AAECLINAST","Visit ID","CHAR","6","","True","False","","","",""
"SV2AAECLINAST","INFODT","SV2AAECLINAST","Assessment Date","DATE","","","True","False","","","",""
"SV2AAECLINAST","LAST_UPDATE","SV2AAECLINAST","Date of most recent update to record","DATE","","","True","False","","","",""
"SV2AAECLINAST","ORIG_CNO","SV2AAECLINAST","Original Site Number","NUMBER","12","0","False","False","Excluded due to PHI","","",""
"SV2AAECLINAST","ORIG_ENTRY","SV2AAECLINAST","Date of original data entry","DATE","","","True","False","","","",""
"SV2AAECLINAST","PAG_NAME","SV2AAECLINAST","Page Name","CHAR","13","","True","False","","","",""
"SV2AAECLINAST","PATNO","SV2AAECLINAST","Participant ID","NUMBER","18","0","True","False","","","",""
"SV2AAECLINAST","REC_ID","SV2AAECLINAST","Record ID","CHAR","36","","True","True","","","",""
"SV2AAECLINAST","SUB_EVENT_ID","SV2AAECLINAST","Substudy Visit ID","CHAR","7","","False","False","","","",""
"SV2AAECLINAST","SV2AAERPRT","SV2AAECLINAST","If Yes, were any adverse events observed?","NUMBER","1","0","False","False","","","",""
"SV2AAECLINAST","SV2AASTYN","SV2AAECLINAST","If Yes, were adverse events assessed following the procedure(s)?","NUMBER","1","0","False","False","","","",""
"SV2AAECLINAST","SV2ACLNCONDCTVIS","SV2AAECLINAST","Was a SV2A PET imaging scan conducted at this visit?","NUMBER","1","0","False","False","","","",""
"SV2AAECLINAST","SV2ANOASTRSN","SV2AAECLINAST","If No, please explain:","CHAR","","","False","False","Excluded due to PHI","","",""
"SV2ACNSNT"," ","SV2ACNSNT","(SV2A PET Imaging Substudy) Documentation of Informed Consent","","","","","","","","",""
"SV2ACNSNT","CNO","SV2ACNSNT","Site Number","NUMBER","12","0","True","False","Excluded due to PHI","","",""
"SV2ACNSNT","DOCCONSNTSV2A","SV2ACNSNT","Informed consent was discussed with participant and/or legally authorized representative for the PPMI 014 SV2A PET Imaging Study. Participant and/or legally authorized representative was given adequate time to read the informed consent, the opportunity to ask questions and consent was obtained prior to any study procedures being performed.","NUMBER","1","0","False","False","","","",""
"SV2ACNSNT","EVENT_ID","SV2ACNSNT","Visit ID","CHAR","6","","True","False","","","",""
"SV2ACNSNT","INFODT","SV2ACNSNT","Assessment Date","DATE","","","True","False","","","",""
"SV2ACNSNT","LAST_UPDATE","SV2ACNSNT","Date of most recent update to record","DATE","","","True","False","","","",""
"SV2ACNSNT","ORIG_CNO","SV2ACNSNT","Original Site Number","NUMBER","12","0","False","False","Excluded due to PHI","","",""
"SV2ACNSNT","ORIG_ENTRY","SV2ACNSNT","Date of original data entry","DATE","","","True","False","","","",""
"SV2ACNSNT","PAG_NAME","SV2ACNSNT","Page Name","CHAR","13","","True","False","","","",""
"SV2ACNSNT","PATNO","SV2ACNSNT","Participant ID","NUMBER","18","0","True","False","","","",""
"SV2ACNSNT","REC_ID","SV2ACNSNT","Record ID","CHAR","36","","True","True","","","",""
"SV2ACONCL"," ","SV2ACONCL","(SV2A PET Imaging Substudy) Conclusion of Study Participation","","","","","","","","",""
"SV2ACONCL","CNO","SV2ACONCL","Site Number","NUMBER","12","0","True","False","Excluded due to PHI","","",""
"SV2ACONCL","EVENT_ID","SV2ACONCL","Visit ID","CHAR","6","","True","False","","","",""
"SV2ACONCL","INFODT","SV2ACONCL","Assessment Date","DATE","","","True","False","","","",""
"SV2ACONCL","LAST_UPDATE","SV2ACONCL","Date of most recent update to record","DATE","","","True","False","","","",""
"SV2ACONCL","ORIG_CNO","SV2ACONCL","Original Site Number","NUMBER","12","0","False","False","Excluded due to PHI","","",""
"SV2ACONCL","ORIG_ENTRY","SV2ACONCL","Date of original data entry","DATE","","","True","False","","","",""
"SV2ACONCL","PAG_NAME","SV2ACONCL","Page Name","CHAR","13","","True","False","","","",""
"SV2ACONCL","PATNO","SV2ACONCL","Participant ID","NUMBER","18","0","True","False","","","",""
"SV2ACONCL","REC_ID","SV2ACONCL","Record ID","CHAR","36","","True","True","","","",""
"SV2ACONCL","SUB_EVENT_ID","SV2ACONCL","Substudy Visit ID","CHAR","7","","False","False","","","",""
"SV2ACONCL","WDDT","SV2ACONCL","Withdraw date","DATE","","","False","False","","","",""
"SV2ACONCL","WDRSN","SV2ACONCL","Reason for withdrawl","NUMBER","1","0","False","False","","","",""
"SV2ACONCL","WDRSNCM","SV2ACONCL","Other reason for withdrawl comment","CHAR","","","False","False","Excluded due to PHI","","",""
"SV2ACONCL","WDRSNPD","SV2ACONCL","Did increasing PD disability contribute to the decision to withdraw from the PPMI SV2A PET Imaging Study?","NUMBER","1","0","False","False","","","",""
"SV2AELIG"," ","SV2AELIG","(SV2A PET Imaging Substudy) Inclusion Exclusion Criteria","","","","","","","","",""
"SV2AELIG","CNO","SV2AELIG","Site Number","NUMBER","12","0","True","False","Excluded due to PHI","","",""
"SV2AELIG","EVENT_ID","SV2AELIG","Visit ID","CHAR","6","","True","False","","","",""
"SV2AELIG","EXABCOND","SV2AELIG","Any other medical or psychiatric condition or lab abnormality, which in the opinion of the investigator might preclude participation.","NUMBER","1","0","False","False","","","",""
"SV2AELIG","EXRAD50","SV2AELIG","Exposure to an effective radiation dose of 50 mSv, which would be above the acceptable annual limit established by the US Federal Guidelines during the past year.","NUMBER","1","0","False","False","","","",""
"SV2AELIG","INCNST","SV2AELIG","Able to provide informed consent.","NUMBER","1","0","False","False","","","",""
"SV2AELIG","INFODT","SV2AELIG","Assessment Date","DATE","","","True","False","","","",""
"SV2AELIG","INPPMI2","SV2AELIG","A PD and healthy participant consented to PPMI Clinical, or a prodromal participant confirmed eligible to proceed to PPMI Clinical Baseline visit.","NUMBER","1","0","False","False","","","",""
"SV2AELIG","INPREGNT","SV2AELIG","Male or Female (Females must meet additional criteria specified below, further defined in protocol, as applicable)","NUMBER","1","0","False","False","","","",""
"SV2AELIG","LAST_UPDATE","SV2AELIG","Date of most recent update to record","DATE","","","True","False","","","",""
"SV2AELIG","ORIG_CNO","SV2AELIG","Original Site Number","NUMBER","12","0","False","False","Excluded due to PHI","","",""
"SV2AELIG","ORIG_ENTRY","SV2AELIG","Date of original data entry","DATE","","","True","False","","","",""
"SV2AELIG","PAG_NAME","SV2AELIG","Page Name","CHAR","13","","True","False","","","",""
"SV2AELIG","PATNO","SV2AELIG","Participant ID","NUMBER","18","0","True","False","","","",""
"SV2AELIG","REC_ID","SV2AELIG","Record ID","CHAR","36","","True","True","","","",""
"SV2AELIG","SUB_EVENT_ID","SV2AELIG","Substudy Visit ID","CHAR","7","","False","False","","","",""
"SV2AIMAG"," ","SV2AIMAG","(SV2A PET Imaging Substudy) Imaging","","","","","","","","",""
"SV2AIMAG","CNO","SV2AIMAG","Site Number","NUMBER","12","0","True","False","Excluded due to PHI","","",""
"SV2AIMAG","DIASUPAF","SV2AIMAG","Supine BP - diastolic - after injection (mmHg)","NUMBER","12","0","False","False","","","",""
"SV2AIMAG","DIASUPBF","SV2AIMAG","Supine BP - diastolic - before injection (mmHg)","NUMBER","12","0","False","False","","","",""
"SV2AIMAG","EVENT_ID","SV2AIMAG","Visit ID","CHAR","6","","True","False","","","",""
"SV2AIMAG","HRSUPAF","SV2AIMAG","Supine heart rate - after injection (bpm)","NUMBER","12","0","False","False","","","",""
"SV2AIMAG","HRSUPBF","SV2AIMAG","Supine heart rate - before injection (bpm)","NUMBER","12","0","False","False","","","",""
"SV2AIMAG","INFODT","SV2AIMAG","Assessment Date","DATE","","","True","False","","","",""
"SV2AIMAG","INJECTTM","SV2AIMAG","Time of Injection","TIME","","","False","False","","","",""
"SV2AIMAG","INVEVALAFCM","SV2AIMAG","Study physician not able to evaluate after injection comment","CHAR","","","False","False","Excluded due to PHI","","",""
"SV2AIMAG","INVEVLBF","SV2AIMAG","Study physician able to evaluate before injection","NUMBER","1","0","False","False","","","",""
"SV2AIMAG","INVEVLBFCM","SV2AIMAG","Study physician not able to evaluate before injection comment","CHAR","","","False","False","Excluded due to PHI","","",""
"SV2AIMAG","INVEVLF","SV2AIMAG","Study physician able to evaluate after injection","NUMBER","1","0","False","False","","","",""
"SV2AIMAG","LAST_UPDATE","SV2AIMAG","Date of most recent update to record","DATE","","","True","False","","","",""
"SV2AIMAG","ORIG_CNO","SV2AIMAG","Original Site Number","NUMBER","12","0","False","False","Excluded due to PHI","","",""
"SV2AIMAG","ORIG_ENTRY","SV2AIMAG","Date of original data entry","DATE","","","True","False","","","",""
"SV2AIMAG","PAG_NAME","SV2AIMAG","Page Name","CHAR","13","","True","False","","","",""
"SV2AIMAG","PATNO","SV2AIMAG","Participant ID","NUMBER","18","0","True","False","","","",""
"SV2AIMAG","PETCMPT","SV2AIMAG","SV2A PET scan completed?","NUMBER","1","0","False","False","","","",""
"SV2AIMAG","PETCMPTCM","SV2AIMAG","SV2A PET scan not completed comment","CHAR","","","False","False","Excluded due to PHI","","",""
"SV2AIMAG","REC_ID","SV2AIMAG","Record ID","CHAR","36","","True","True","","","",""
"SV2AIMAG","SUB_EVENT_ID","SV2AIMAG","Substudy Visit ID","CHAR","7","","False","False","","","",""
"SV2AIMAG","SYSSUPAF","SV2AIMAG","Supine BP - systolic - after injection (mmHg)","NUMBER","12","0","False","False","","","",""
"SV2AIMAG","SYSSUPBF","SV2AIMAG","Supine BP - systolic - before injection (mmHg)","NUMBER","12","0","False","False","","","",""
"SV2AIMAG","VITLTMAF","SV2AIMAG","Vital Sign Time - after injection","TIME","","","False","False","","","",""
"SV2AIMAG","VITLTMBF","SV2AIMAG","Vital Sign Time - before injection","TIME","","","False","False","","","",""
"SV2APREGNANC"," ","SV2APREGNANC","(SV2A PET Imaging Substudy) Pregnancy Test","","","","","","","","",""
"SV2APREGNANC","CNO","SV2APREGNANC","Site Number","NUMBER","12","0","True","False","Excluded due to PHI","","",""
